Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
September,41.44811394234052,Architect,39211.004341580425,7705.774896418639,4,6,11.19509090007085,2.9980074848278866,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Mortgage Loan",29,7.258498738531408,8.838470743314296,4.942169984537005,Good,1224.2929200145832,28.17590171857588,21.341401997053616,No,101.49036086911731,46.47669862448073,High_spent_Large_value_payments,553.7542840937758
December,28.670307829734384,Media_Manager,19258.272693890616,503.4711373091491,7,3,15.198693452668483,3.00034237938191,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",24,7.917829269893014,16.824272375763726,9.075567673737405,Standard,2466.0667193796744,34.999037253040626,19.01968186330836,NM,72.2941650333399,89.89210200298542,Low_spent_Small_value_payments,325.0408632262421
December,17.578136342959233,Manager,3932.2391464847315,2629.790895793737,7,3,11.129877044635004,1.9989391547392996,"Auto Loan, Home Equity Loan, Mortgage Loan, and Payday Loan",10,13.994137727693001,8.970111789414878,9.231834984047953,Standard,2044.1530673322206,34.404650625030634,18.768722319624427,No,87.66587040454277,146.55925945560756,Low_spent_Small_value_payments,307.25006094357616
December,33.9574756159812,Teacher,-16401.4526229506,885.1576128212993,7,4,13.15845858364986,2.9967914750698457,"Credit-Builder Loan, Home Equity Loan, Auto Loan, and Not Specified",29,12.372350796575123,12.008167850574129,7.117387865459925,Standard,698.779504885041,32.29898357240147,18.85318111479296,NM,76.1579008462229,23.778210617440223,High_spent_Medium_value_payments,293.2999028835617
November,36.33557105965749,Musician,4224.055542587666,1500.8437451730945,7,8,9.667908779896912,0.013226097746133104,Not Specified,9,14.063243316717783,7.462956436169372,7.095709556703519,_,1380.2210157984002,35.552327414753016,18.902916696880663,Yes,42.58103137853738,179.77925817091548,!@9#%8,313.872038802191
October,29.530993183457845,Doctor,6542.748692399626,1630.426670157102,6,9,19.05366345120285,4.983502997360925,"Student Loan, Student Loan, Personal Loan, and Not Specified",26,17.283501534323864,16.150576793296864,13.972571482197614,_,1966.8626396112707,30.26877854201316,18.920771458476494,Yes,82.37670022396671,11.515663881672083,!@9#%8,399.5838340586736
November,26.708032314174766,Architect,41783.46636133769,7387.253650831986,6,3,15.304899008443577,1.9981933731564219,"Not Specified, Debt Consolidation Loan, Mortgage Loan, Auto Loan, Auto Loan, Home Equity Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",39,15.736078226478998,9.337642210523825,16.367164592627113,_,2471.2986674474128,25.125108676929617,9.647640561032311,Yes,67.45860226783009,131.02569044680612,Low_spent_Large_value_payments,490.44628897750783
October,46.42549728946618,Scientist,25905.947482684776,1843.8420208396435,0,4,8.241205165656591,1.9962009535505174,"Debt Consolidation Loan, Not Specified, Student Loan, Payday Loan, Home Equity Loan, and Debt Consolidation Loan",1,8.053560357763345,5.85201890819888,0.22220012782454468,_,254.6315580180003,37.35394653913225,26.216856203369783,No,28.631453141043643,119.89855842251197,High_spent_Medium_value_payments,312.52875569482956
December,35.9932380278122,Manager,-12025.819149405463,529.2049973640155,9,4,25.14343372613597,7.977396348039291,"Student Loan, Credit-Builder Loan, and Not Specified",32,23.281941864522672,6.754586549191313,16.88921009267961,Bad,4172.029997253731,31.649121284595463,2.8920535710609077,NM,47.383009505731614,51.36784721019492,Low_spent_Small_value_payments,322.14966520516236
December,33.933144432376025,Lawyer,46408.720518923976,1582.1036964952095,2,3,9.322536423691059,2.0011390049825173,"Personal Loan, and Payday Loan",3,8.914437374128951,1.8854427735891859,6.094085200879298,_,738.9168404015405,27.103925000028347,21.723939281894662,NM,99.44887539859246,156.2658071058708,!@9#%8,206.6029358649812
September,31.723148837015156,Engineer,-2087.6996107944506,968.9854084035986,7,4,17.51789878217228,1.9969185800579377,"Credit-Builder Loan, and Not Specified",26,11.75735185787886,17.098136472947164,9.438635086896427,Standard,882.6641547966475,33.283028836370185,18.22179508552339,Yes,47.821263000842094,48.114637224108705,Low_spent_Small_value_payments,216.85932546138235
December,27.267637511725887,Accountant,-154.20267053347925,4024.4319949338133,7,9,24.906975477255592,8.020884244486144,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Mortgage Loan, and Mortgage Loan",54,22.515754257832857,23.36896357064355,10.166396519897546,Bad,4687.155156355584,23.051421459286473,3.191463640448744,Yes,220.47388117727317,54.056526131617936,!@9#%8,277.52202606603464
October,37.832301033843734,Accountant,25870.91885494732,687.8860779483047,6,7,22.871174123771457,8.991099179231211,"Personal Loan, Personal Loan, and Debt Consolidation Loan",42,23.976244199100492,8.163031686113651,16.363079592301922,Bad,3276.641029829543,31.665516874645196,18.63810410744472,Yes,36.205569670412025,53.331029149629394,Low_spent_Medium_value_payments,467.25714756817126
October,38.88374885349748,Writer,26489.64074244061,3194.805882241505,5,4,16.914607710742892,3.9936091503603723,"Not Specified, Mortgage Loan, and Not Specified",14,15.86865317126765,3.7081756290584225,12.402048502727625,_,1352.5345944800897,24.895092091172465,18.797110181303957,Yes,248.38891319990427,112.03966908312081,High_spent_Medium_value_payments,244.71077371917752
October,36.83212765328761,Manager,-21871.835411734224,1031.151865040857,8,7,16.730852184173102,5.994104681818433,"Student Loan, and Auto Loan",8,14.726806744672142,15.838638066472432,13.925411000238789,Standard,1333.1627103078672,25.39913594887656,12.52590753548319,Yes,61.847118751245,117.17338394111358,Low_spent_Small_value_payments,216.6553482326058
September,41.02354033035885,Lawyer,48827.82276488116,3103.244974773076,7,6,18.580636121549635,7.009877362512378,"Not Specified, and Payday Loan",26,15.955410434535624,7.113513991400549,8.97652585200116,_,293.84747422135115,26.71539849079079,13.316815364896957,Yes,-1.2433116175259045,84.14297157546206,Low_spent_Small_value_payments,503.85044152249833
September,36.875106159866164,Entrepreneur,52528.67680297104,3084.282284691663,7,6,18.06167214351727,8.03874213556762,Student Loan,51,18.794010224629258,16.659084172923826,12.152918851408218,Bad,558.5248930201005,27.569434330213024,11.270805433555068,Yes,259.062942355585,53.42781825552237,High_spent_Medium_value_payments,368.3747822387344
September,23.89828073298695,Manager,13612.321254031107,2981.8645809096797,7,4,14.360495346182807,5.994236759265786,"Debt Consolidation Loan, Student Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Auto Loan, and Auto Loan",20,14.951011108194908,7.975106711866786,9.238859769568755,Standard,1774.6970104346594,32.16111713318697,16.889146229760108,NM,45.360430168971256,164.3617702183189,Low_spent_Small_value_payments,295.4342957563593
December,23.695018548842096,Mechanic,26538.09988488566,3070.8107601182724,6,7,20.732461980095874,8.022666999099224,"Personal Loan, Personal Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",26,15.579820951801807,21.553630949531772,11.241188414101948,Bad,4601.8853422689845,32.09845585104536,10.24378863506443,Yes,76.12482434019435,139.22495395729578,Low_spent_Small_value_payments,312.16124424721994
September,20.820415659324784,Accountant,81718.25529867806,5038.412278556771,4,5,8.59586034198953,-0.007993401923405282,Not Specified,2,14.004798639992561,6.999824962809497,7.027602047773368,_,665.5590111588995,27.75489739345604,18.850305498466724,Yes,695.9601356651564,51.44328718938938,!@9#%8,485.93249632475397
November,18.256266531035145,Mechanic,88132.08415546903,2478.359541202652,0,4,5.034752215203094,0.979716968524813,Payday Loan,0,7.597758667131472,6.944353647073435,2.896555346106209,Good,462.4855629056522,28.950506175897402,19.353399845075472,No,43.283259204075506,129.41133810240498,Low_spent_Small_value_payments,1010.7944059993591
December,20.79134938468752,Mechanic,15794.52570635191,591.0894662784315,8,8,24.339522829928494,4.980232429368303,"Auto Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",54,14.478800801631039,-0.40414449222195903,9.501013445260044,Bad,3426.129149671403,24.02707930465614,8.92437382977449,Yes,15.879862285552496,140.2234065114426,!@9#%8,289.3500308017794
November,44.65598347947488,Mechanic,42734.09463055684,3131.2055645872156,5,5,11.26259326542672,2.997940173071464,Not Specified,15,19.56653855207738,9.165544083052135,1.3340464839174846,_,323.3057948480812,29.978048622296452,32.65318722567439,Yes,13.740305538860083,85.01449528095017,High_spent_Large_value_payments,635.4512992014501
December,36.66947531365249,Musician,3408.4781868939826,1005.6289588802922,9,8,24.217775414484954,4.002974530065949,Home Equity Loan,47,22.27857638512776,24.086501812879238,11.759480724376985,_,1342.6428811313724,31.978171819302748,12.522328227433215,Yes,60.16352387774489,43.34919376152285,High_spent_Small_value_payments,282.00517361955673
December,35.27576659590501,Engineer,29988.682862844373,1133.2279094388523,5,7,22.887312819622927,7.971145982967508,"Payday Loan, and Mortgage Loan",43,15.453397230231811,20.24457914775395,13.567836305769479,Bad,3797.649935193217,35.920899118091235,9.855720880335376,Yes,162.35360736197978,126.92074642374087,Low_spent_Medium_value_payments,427.37601719737825
September,15.323369773314118,Lawyer,22345.987665005483,1714.1930048092627,7,5,19.86920017004959,1.9979165974391844,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Not Specified",53,22.55541901453688,5.772529055512013,16.849231298027888,Bad,1870.3255663884888,34.07275441750196,12.412543259219062,NM,43.68443239346769,60.13193667037056,High_spent_Small_value_payments,471.091036040986
December,43.8738656692608,Writer,31538.41577867284,1528.340468219027,2,2,11.481833947517085,1.0043664403506383,"Personal Loan, Home Equity Loan, and Debt Consolidation Loan",10,10.359784006611893,10.659015216727736,0.8801747269039278,Good,1093.3505558599675,35.85149020922029,21.527436682858145,No,83.29306771819975,171.45163830425096,Low_spent_Small_value_payments,474.5581495232169
September,52.49912252810581,Architect,49194.275538634996,3085.4017962106554,4,7,11.963753179889752,-0.010889070868187843,Not Specified,7,7.913262043230561,11.241521078497053,5.006869478365632,Good,1080.0457798942018,43.60123372861394,22.990659653740018,Yes,3.677969336538906,25.464998540664233,High_spent_Large_value_payments,462.1191054367212
September,45.5750988724183,Mechanic,67072.36187298232,5141.958075053103,4,5,12.53879861281564,3.0120159392252477,"Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",27,8.724893804507895,5.378025652468139,1.5117408832972494,Standard,984.4164641065581,31.470764634275028,21.610387845402553,No,338.91489304406616,534.4953180661366,Low_spent_Large_value_payments,461.7763639904903
September,45.37968702311401,Entrepreneur,21703.57369562264,952.049184777632,8,3,17.06034905795666,6.013998617052695,"Student Loan, Home Equity Loan, Mortgage Loan, Mortgage Loan, Payday Loan, Auto Loan, Home Equity Loan, and Personal Loan",54,13.962471033283826,24.855347073255416,6.827152968272219,Standard,1225.6587869670989,38.57784002800391,11.260193618250938,Yes,70.05315635469799,124.85682323091454,Low_spent_Small_value_payments,296.35799599735117
December,29.59241645424961,Entrepreneur,19939.325427697368,7690.939408697902,4,7,10.894434663093364,0.0031315662793164225,Not Specified,4,10.23813166919958,8.004716308274288,9.762434171210174,_,1410.0252925160003,26.47322310256065,31.321819323784933,No,6.457575082928194,38.62536731640438,High_spent_Large_value_payments,463.349791959483
September,51.28205818133553,Doctor,20042.395725911098,1308.6237571357192,1,4,9.886757532566573,1.0070926290033908,Payday Loan,9,9.153256663090522,3.9309627340984843,3.5345893144813023,Good,316.1391396984959,25.485977307433124,25.250455704633016,No,89.40380848485827,135.00570296291568,!@9#%8,427.48625840320494
December,41.989490164848576,Writer,80277.31358315113,8782.268786817554,2,1,6.186923454359288,2.006254071454731,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",6,9.423318613465769,4.692366560651484,0.14955333625013467,Good,683.6249600897397,30.291600296601647,26.565248839654473,No,461.8770574962452,150.67564258987298,High_spent_Medium_value_payments,592.0448878744838
October,36.745153719628775,Architect,74754.72714290276,6084.661038451335,4,6,7.021723400330549,2.0047502807254456,"Student Loan, Student Loan, Credit-Builder Loan, and Student Loan",1,8.893919955272642,8.126770750762198,3.4622475554256344,Good,849.4000452734447,28.939639859732498,20.07076214691563,No,100.11186630131772,24.95502498569789,High_spent_Large_value_payments,1010.378866996208
September,44.154772454474546,Engineer,-30781.339218450972,1075.819510783364,3,4,16.316716553967876,2.99898571026149,"Mortgage Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",31,15.899177849459614,8.271620733010431,6.2755095380064905,Standard,2605.441822327482,29.732072110453494,18.858832382391597,Yes,11.062508642532977,19.577204007592094,!@9#%8,324.99097822994094
November,38.36678790811288,Scientist,45957.736454844504,4227.2316582330595,5,6,14.757413995227466,4.008129400455723,Not Specified,26,15.952593976548021,5.981693079034036,7.695573488488374,Good,1451.3426776197455,32.88528719980227,18.730100626159736,No,53.855196077434314,140.52753794468845,!@9#%8,438.97210021212055
October,19.587105480067496,Scientist,16565.62805928118,5084.855240727617,9,9,22.818333356469815,8.99343015655018,"Personal Loan, Not Specified, and Credit-Builder Loan",59,22.164134948750085,6.59112769537123,10.257042497843583,Bad,2893.9992295710313,26.80242775077706,3.5098591222963558,Yes,159.40402776031726,38.30362742754575,Low_spent_Medium_value_payments,285.41222947547345
September,45.68729656116599,Journalist,59772.22430381767,10688.31034110643,6,3,9.767826418383548,0.007494184918625574,Not Specified,10,17.836123285169688,11.348792413056568,3.7329749616495485,Standard,438.09177175647017,31.91573937617275,18.643403215610192,Yes,269.57182479838616,5.1370269778999145,High_spent_Large_value_payments,905.4565760740046
September,32.08633862563221,Developer,26487.99916043616,3062.7564530169693,6,3,15.113396531502747,2.9976368995980507,"Auto Loan, Payday Loan, Student Loan, Personal Loan, and Personal Loan",22,14.016288859435875,6.47937637539426,8.895650407095326,Bad,433.3147160362472,31.116694458170702,12.24391104896775,NM,563.5764804710453,134.78454420844784,!@9#%8,291.13296029464914
October,42.552358377505726,Scientist,1648.5410313269094,2709.224797447725,6,6,6.9400737732683275,2.0048561532773728,"Personal Loan, and Student Loan",5,13.963252543919152,1.866085317085412,7.732032672893213,_,707.5864229043337,23.441300577798124,18.516025453575505,Yes,200.59696115551546,132.35507694683253,Low_spent_Medium_value_payments,352.7380976355655
December,45.6797477377297,Entrepreneur,86744.29789543399,7574.86405564796,6,4,9.385184559894087,6.9822479662149135,"Home Equity Loan, Auto Loan, and Not Specified",20,12.019986595617935,7.787557825062512,7.002927922314368,Standard,534.8935728409801,27.514084678120252,30.49008758941542,Yes,222.4918177970048,98.66148989513806,Low_spent_Medium_value_payments,461.3775902937851
October,20.573822081353814,Engineer,129523.23291380648,5793.716519735076,1,7,8.7578634740931,1.9979189728810587,Mortgage Loan,7,8.934433933098772,-0.06554608691049091,3.5936954194041633,_,345.8983281164442,40.03221149369209,21.869523940898837,Yes,242.97084988651122,134.7218061924891,Low_spent_Large_value_payments,1124.6055070850502
November,19.957997290253676,Teacher,-1538.1839539988723,2356.3276682270102,9,5,23.0390576114183,4.013890754992342,"Not Specified, Auto Loan, Auto Loan, Mortgage Loan, Auto Loan, Payday Loan, Student Loan, Payday Loan, and Mortgage Loan",52,23.87743881334326,20.4294864040893,16.606075951046844,Bad,3350.703688988403,26.577043056180386,12.338678729127786,Yes,55.26539943506791,48.120886908659614,High_spent_Small_value_payments,339.0598992449552
September,51.15675557715017,Entrepreneur,7796.68891083062,848.2709578650159,6,6,12.28527233059636,1.00361231993916,Debt Consolidation Loan,18,15.678529165739318,17.356645611407398,3.746205479776637,Standard,1130.1069106645416,27.641623114542472,33.072501872433236,No,16.866589978668994,57.15697544274707,High_spent_Medium_value_payments,332.10373704329294
October,22.98867820851259,Engineer,42187.19699472061,3107.352776393988,6,2,15.963676949335401,1.999978043456549,"Mortgage Loan, Not Specified, Personal Loan, and Personal Loan",22,15.256191339878791,15.064500030009103,5.038879393634944,Standard,1856.6396994680592,33.93621606268384,8.341124197733029,Yes,212.14646679046675,17.78608914395266,High_spent_Medium_value_payments,369.5861062785965
September,21.81149416374865,Accountant,67781.94969152259,1750.6992947770325,2,3,9.694881690955187,-0.005034804628904684,Not Specified,1,10.087174204930646,2.955289582224644,3.7377191852431197,_,859.0964927585582,35.88855273311037,20.75539614418193,Yes,62.71613039754892,262.938120241132,High_spent_Large_value_payments,297.4833395877148
October,18.65384445787695,Writer,13091.946477238067,1475.541977204509,8,6,17.090300950117797,6.003514038324312,"Mortgage Loan, and Payday Loan",20,7.9461895876116415,7.871110940696244,9.838986788488732,Standard,1738.5077875958377,38.95854590720563,9.048713783401377,Yes,38.845022901618066,141.4715799812969,High_spent_Small_value_payments,255.32046855752074
September,37.63380285338218,Entrepreneur,17312.805418276614,779.4666067511687,4,5,16.397779182858173,1.9997417148302432,"Mortgage Loan, and Payday Loan",10,8.679726771509573,15.768197721089567,15.62069179713469,Standard,1251.223691924754,39.77412532454949,9.833821553145313,Yes,62.09637413073395,98.92845758013138,Low_spent_Large_value_payments,318.03669268505416
October,39.88685369858985,Mechanic,31311.87298298138,5555.1367928059635,6,5,9.598970545771342,0.9915544837865777,Payday Loan,2,5.116598293714276,14.571805000422238,9.838806531425861,Standard,496.106270376149,24.816413003169195,18.609023248754703,Yes,98.19897992384868,8.116518742555911,Low_spent_Large_value_payments,408.0699421613864
October,20.33438369385121,Manager,47395.72897759912,3091.3030810992127,8,5,23.549080405739698,2.9915912227104124,Not Specified,58,14.013712695972096,7.714901935827813,6.481975559407798,Standard,229.16001486119816,23.912051061555776,20.11679183122482,NM,-7.008893552649685,110.32485437115608,Low_spent_Medium_value_payments,286.00185966168397
October,25.72766594586263,Accountant,2417.2358799522553,3077.0918694332518,4,3,21.47655996856662,4.00132983889784,"Home Equity Loan, and Student Loan",25,15.820109254315872,7.866571854070941,8.693722167909863,Bad,1515.5793119801774,29.258914212008545,18.8659947031732,Yes,23.87657332362283,146.91476548091785,Low_spent_Medium_value_payments,256.1434420975452
November,30.146881036879197,Engineer,50699.15206522509,7105.641634723929,7,3,13.191008152896954,3.9895706454836195,"Payday Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",28,7.786734219872846,18.40521097944034,8.609830925842244,Standard,1745.4494500886874,36.55709271506044,9.375425496227074,NM,71.82841270685694,121.45673965563039,High_spent_Large_value_payments,150.7789730132716
September,18.431913469232775,Scientist,17454.527918147574,1744.368957508909,4,6,11.057934218209533,0.9959475576378802,Not Specified,25,8.488620112173077,8.28033626310957,8.502495454264393,_,907.3013407175688,28.245109136541295,20.062641823449077,Yes,32.463483372988264,19.73647675171493,!@9#%8,260.90039073545097
December,32.73584858728995,Engineer,23545.325685823347,901.2585581579941,9,9,26.28270970401601,7.948708111112017,"Mortgage Loan, Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",38,19.240299843423294,25.89147623339595,18.149956298168803,Bad,4669.942951120178,23.270451024585903,3.772574427764003,NM,126.8470255024521,180.2877508627182,Low_spent_Small_value_payments,287.95945491608137
September,19.074467102986382,Manager,-12485.09034719532,798.7367395359013,7,6,20.59969214564361,3.0002116602818703,"Auto Loan, Not Specified, Debt Consolidation Loan, and Student Loan",36,15.547728229485088,19.90528926962251,10.910998940222024,Bad,2722.2182292737034,26.728017533500537,14.442368389702114,Yes,33.63561613887063,182.0266132045438,Low_spent_Small_value_payments,322.34771571897096
November,19.225322611911608,Entrepreneur,23778.999173332213,1423.021839487969,6,6,8.998698563365005,3.995133036603362,"Mortgage Loan, Auto Loan, Auto Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Mortgage Loan",26,10.02260417900959,14.084813803286668,8.314536019496119,Standard,836.8646035410898,38.343068626225005,20.948287633599733,NM,61.8198292201113,49.05425942248732,Low_spent_Medium_value_payments,431.3100372205295
September,35.68338953337887,Accountant,49356.22714590892,6943.205382810619,2,6,11.660367333847075,4.000241000062514,"Auto Loan, Student Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",13,8.671192561328136,7.298473978655362,6.782089880144377,Standard,954.5777040298947,36.693902219781215,18.71383814547482,Yes,224.86325354565344,59.725179763875616,High_spent_Medium_value_payments,468.84670590544306
October,47.88557049904411,Journalist,71885.19028973501,4833.188822841502,3,3,6.603048598476937,0.9946615790863542,Not Specified,-1,5.089060759890177,0.9232060530172043,3.2933782135490137,Good,116.4894171996459,39.25856565783995,32.14044516414779,No,129.891816342496,38.692784313684506,High_spent_Large_value_payments,372.7553859667644
October,41.04375218495394,Media_Manager,44044.970086236885,1684.9704714242102,2,7,8.764024842186966,3.998870909592871,Debt Consolidation Loan,11,14.104407789872036,11.926415057150646,8.924422987147889,Standard,148.07966350510992,38.08523350732383,33.19406287620033,Yes,12.660719615844846,161.9725386491357,Low_spent_Large_value_payments,426.5556812563806
October,37.697890724805646,Musician,65795.74632331665,3107.033136527439,6,4,10.84795563898605,-0.007616233394896322,Not Specified,8,9.78121916939467,11.038890380266045,2.2129687895667995,_,1152.3227630255005,30.454542917946263,17.82757902760956,Yes,25.645626946931714,161.44395580830533,High_spent_Large_value_payments,462.58921903295925
December,42.35147908053277,Writer,84679.7498581004,6926.59137148988,2,1,8.877964676701902,1.9941249335438358,"Mortgage Loan, Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Student Loan",15,9.668528051751142,2.9590245862032747,3.685299140173748,_,487.2767026371016,36.32047940744166,18.73434391545724,No,389.05393590612977,287.79300745334984,Low_spent_Small_value_payments,1089.6261787087574
October,37.06062571184499,Architect,2839.733849211385,3107.140484673854,9,9,22.718709925288035,6.979000097192185,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, and Student Loan",9,24.03664685785857,12.620297893691978,16.544076992355834,Standard,2080.604209736721,24.606873226032462,18.58533896519861,No,177.68584664870292,47.747356875354,!@9#%8,285.39623246606044
November,27.6655835363057,Architect,2766.7114442495877,3038.9895117381247,7,9,25.037122066314605,8.966311603466966,"Personal Loan, Student Loan, and Auto Loan",56,17.46180004759351,1.1325133373064564,17.965678665733993,Bad,4774.739649875292,34.99674708324926,7.745161732453916,Yes,134.73041473385572,142.7253845055803,High_spent_Small_value_payments,444.53013487058314
September,34.11036083074169,Lawyer,36213.54838647405,1608.3996474675973,2,5,8.021100611306085,1.9977931197179173,"Mortgage Loan, Home Equity Loan, Student Loan, Payday Loan, Not Specified, Not Specified, Student Loan, Not Specified, and Home Equity Loan",28,15.287961500413445,10.082927025672095,3.788624177105554,_,1313.320856496229,28.994402816410393,18.80349073540205,No,67.22397944893737,67.76751298379483,!@9#%8,266.55968691231334
November,19.559673042531237,Media_Manager,26596.330135496337,5506.5046762654765,7,6,18.597566367050078,5.983378070305766,"Auto Loan, Mortgage Loan, Not Specified, Payday Loan, Mortgage Loan, Mortgage Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",57,14.857604081539732,8.27988186227485,11.715946083018213,Standard,1947.8439189270202,26.412209275013556,14.746906460706438,Yes,93.07749025652484,33.669367467529725,!@9#%8,113.46344105337094
September,16.993596069076947,Entrepreneur,8563.511504946116,621.741735078496,9,6,21.012385559013346,6.986516288915304,"Student Loan, Personal Loan, Not Specified, Mortgage Loan, and Auto Loan",59,15.27556570929156,20.63151898705322,9.347728404544291,Bad,2449.12523170378,26.517875499706744,13.769410095412272,Yes,44.69665232876283,313.32847622106743,Low_spent_Medium_value_payments,216.35262231528705
September,18.88733902721624,Writer,26811.469199173276,6570.235905406401,6,7,18.092996184884917,1.9900313975899746,"Home Equity Loan, Student Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",10,8.552058370257454,9.747357162100538,9.314908406741928,_,1178.411928550814,26.661105215479626,20.467058435545717,No,84.06768122632022,44.75960263678623,High_spent_Medium_value_payments,472.22789082574195
December,31.189363349520537,Engineer,59805.60575070346,2813.4665139427602,9,9,22.238950064797397,5.992587467572338,"Not Specified, and Credit-Builder Loan",44,14.840958720977078,14.590502535847852,12.983789801428582,Bad,3628.3185519871145,32.07583901927028,9.659311882988455,Yes,63.044703695577766,137.00818947548106,High_spent_Medium_value_payments,200.35924003630103
September,53.82490019159128,Teacher,58036.17071071502,7414.018126100673,3,6,11.295662800893622,0.005586708384542815,Not Specified,16,12.260468321279323,10.595944010749525,0.864140402020854,Standard,1353.4887160508003,33.96656492390116,32.38715632210107,Yes,4.669558219013805,6.87394268935337,High_spent_Large_value_payments,1163.133831679452
December,33.90994332079566,Doctor,13494.333387288556,6512.024832390011,4,2,9.341976123602619,1.9973652307603575,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, and Auto Loan",14,12.433351098710753,-2.1065984191010654,4.990172400742818,Good,973.517019314952,22.8491784565312,29.27736854614401,No,75.93049790385977,177.61263671506748,Low_spent_Small_value_payments,299.9101363325626
October,26.162166275902184,Scientist,125388.25581002106,7224.4378924838,2,6,8.220048472840151,0.9929237932337945,"Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",0,9.965396161905206,7.631946105654698,3.5962237875171548,Good,917.598768314217,37.51623222203628,23.008166596790776,No,130.87351011818353,316.399581842021,High_spent_Medium_value_payments,208.8973048571133
October,27.18343456777064,Engineer,17423.646916429538,1089.9311618766856,7,6,18.989755143910102,1.9999603829246413,"Credit-Builder Loan, Not Specified, Mortgage Loan, and Payday Loan",25,15.503908930086718,3.597295787878359,6.992623247461122,_,1412.1911462995706,25.39749550476256,19.927705441618773,NM,15.505835353841539,58.85650310755563,!@9#%8,440.9364395559525
October,40.23465786902928,Media_Manager,85961.72462432357,4783.038728616297,1,4,5.7086869646355884,2.992577793902468,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Payday Loan, and Credit-Builder Loan",0,9.00642652539118,0.7161388797104962,-0.5149770689224837,_,384.70335277761484,29.53406842862957,19.495455168963545,No,185.95469262866996,142.94478612887036,High_spent_Medium_value_payments,272.6558491269661
October,19.05180980721751,Journalist,51707.14549317408,2946.580008518767,2,5,6.442053293106895,0.9916026551024907,Debt Consolidation Loan,3,16.43572204432664,7.84902217655989,8.937279127490372,Good,231.7658851217046,37.33515482456983,32.626166165201404,Yes,6.21905806579356,85.36579306081671,Low_spent_Small_value_payments,463.2897713905131
September,28.163230878438988,Journalist,58985.04990006313,5652.548651323789,6,6,16.35537407548398,1.9890602819671868,"Auto Loan, Debt Consolidation Loan, and Not Specified",18,17.44890947776809,1.2213451985139394,10.321669449864716,Standard,1786.7180475987639,24.397101610098595,16.238387623016187,Yes,166.77302590519048,90.76370143020802,High_spent_Small_value_payments,494.83146694882913
September,49.901525997630614,Architect,4908.0555095702,1830.3205652786735,2,6,8.838142738528097,1.0152472722272512,"Mortgage Loan, Personal Loan, Mortgage Loan, Not Specified, Student Loan, and Home Equity Loan",-5,9.441043760961861,15.290788203658828,7.335581806364438,Standard,404.2922785993715,33.697734386686854,27.117650074649717,No,62.54979600290561,359.6905676746613,Low_spent_Small_value_payments,557.8636883909412
December,22.769477017093724,Journalist,15376.025314006743,1447.8249987083414,9,7,20.858272057377143,4.980588998887335,"Home Equity Loan, Auto Loan, Personal Loan, and Mortgage Loan",58,11.423844383688863,16.083900320933733,15.921503553272487,Bad,4736.881352267709,27.75977199198382,4.156578018490451,NM,116.96821994660353,154.6470418153222,Low_spent_Small_value_payments,245.2120170074908
November,34.03973616279417,Mechanic,2353.3194401065266,3049.6754273396195,7,9,23.690819888552486,7.954091918390449,"Home Equity Loan, and Not Specified",42,23.192338023742444,8.954550627918037,17.060420916125068,_,2542.6477758505785,33.59057904906854,13.323649275078473,Yes,55.740812557938405,65.16138307975507,High_spent_Medium_value_payments,244.84614046027144
