Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Customer_Value
0.0,0.0,33.0,0.0,235.0,216.0,2.0,3.0,3.0,1.0,1.0,27.0,32.729910671801356,0.0,32.69721345834298
0.0,0.0,17.0,0.0,3574.0,60.0,110.0,20.0,3.0,1.0,1.0,34.0,330.1677373493883,0.0,329.837899449938
4.0,0.0,26.0,0.0,5342.0,108.0,2.0,8.0,4.0,1.0,1.0,36.0,206.86993978374986,0.0,206.6632765072424
0.0,0.0,16.0,0.0,299.0,124.0,70.0,6.0,3.0,1.0,1.0,28.0,134.0647246001899,0.0,133.93079380638338
7.0,0.0,42.0,1.0,7059.0,131.0,29.0,50.0,3.0,1.0,1.0,28.0,970.2442784995601,0.0,969.2750034960629
0.0,1.0,33.0,0.0,991.0,27.0,2.0,5.0,2.0,1.0,1.0,23.0,42.08542101712214,0.0,42.04337763948261
4.0,0.0,32.0,0.0,1659.0,61.0,69.0,24.0,3.0,1.0,1.0,31.0,202.45039788099865,0.0,202.24814973126718
3.0,0.0,31.0,6.0,7951.0,102.0,1.0,28.0,3.0,1.0,1.0,34.0,466.9966140953851,0.0,466.5300840113733
10.0,0.0,42.0,1.0,3903.0,65.0,158.0,30.0,2.0,1.0,1.0,44.0,916.1374765758568,0.0,915.2222543215344
11.0,0.0,21.0,0.0,7818.0,163.0,46.0,58.0,3.0,1.0,1.0,28.0,609.7475090550222,0.0,609.1383706843371
4.0,0.0,31.0,1.0,14699.0,134.0,110.0,33.0,3.0,1.0,1.0,28.0,1948.7993433289264,0.0,1946.8524908380864
0.0,1.0,14.0,0.0,2643.0,60.0,12.0,7.0,5.0,1.0,1.0,16.0,269.47344844360543,0.0,269.20424419940576
0.0,0.0,33.0,3.0,1450.0,70.0,2.0,2.0,3.0,1.0,1.0,35.0,116.2614167723874,0.0,116.1452715008864
3.0,0.0,35.0,0.0,500.0,26.0,36.0,5.0,2.0,1.0,1.0,26.0,50.367311229777734,0.0,50.31699423554215
1.0,0.0,26.0,0.0,3478.0,76.0,17.0,28.0,2.0,1.0,1.0,25.0,393.7299829646486,0.0,393.33664631832994
14.0,0.0,42.0,2.0,3532.0,97.0,464.0,22.0,1.0,1.0,1.0,18.0,824.0542407339725,0.0,823.2310097242473
0.0,0.0,25.0,1.0,2180.0,21.0,0.0,7.0,2.0,1.0,1.0,22.0,25.00618804470135,0.0,24.981206837863464
11.0,1.0,38.0,4.0,6272.0,100.0,20.0,17.0,3.0,1.0,1.0,31.0,416.18232577947623,0.0,415.76655922025554
2.0,0.0,43.0,5.0,13564.0,140.0,9.0,41.0,5.0,2.0,1.0,52.0,447.48380622548734,0.0,447.03676945603087
6.0,0.0,28.0,1.0,1820.0,42.0,17.0,28.0,4.0,1.0,1.0,41.0,174.57640881605053,0.0,174.4020068092411
1.0,0.0,31.0,0.0,1965.0,76.0,21.0,11.0,3.0,1.0,1.0,33.0,105.68166803749283,0.0,105.57609194554718
3.0,1.0,38.0,0.0,1059.0,49.0,7.0,9.0,3.0,1.0,1.0,29.0,46.75151747477592,0.0,46.70481266211376
0.0,0.0,31.0,0.0,1319.0,20.0,0.0,15.0,3.0,1.0,1.0,30.0,30.788929467543433,0.0,30.758171296247152
0.0,0.0,33.0,0.0,5020.0,66.0,3.0,9.0,2.0,1.0,1.0,25.0,555.4706349090048,0.0,554.9157191898145
0.0,0.0,17.0,0.0,1377.0,50.0,15.0,10.0,3.0,1.0,1.0,28.0,71.88801748103508,0.0,71.81620127975525
1.0,0.0,32.0,2.0,2363.0,46.0,84.0,15.0,3.0,1.0,1.0,35.0,132.3665253474499,0.0,132.2342910563934
1.0,0.0,37.0,0.0,313.0,30.0,2.0,3.0,3.0,1.0,1.0,28.0,59.48046416430514,0.0,59.4210431211839
2.0,0.0,28.0,1.0,4260.0,89.0,70.0,35.0,2.0,1.0,1.0,27.0,754.9873580018417,0.0,754.233124876964
15.0,0.0,27.0,1.0,4234.0,89.0,120.0,31.0,3.0,1.0,1.0,31.0,520.7078413438755,0.0,520.1876536901849
0.0,0.0,25.0,0.0,1051.0,28.0,11.0,4.0,3.0,1.0,1.0,17.0,84.56503365812094,0.0,84.48055310501583
0.0,0.0,16.0,0.0,970.0,3.0,136.0,6.0,2.0,1.0,1.0,24.0,796.2485730936482,0.0,795.4531199736738
3.0,0.0,38.0,0.0,1991.0,28.0,1.0,14.0,3.0,1.0,1.0,28.0,104.89506979652181,0.0,104.7902795170047
1.0,0.0,33.0,0.0,2754.0,55.0,23.0,14.0,3.0,1.0,1.0,33.0,88.93963281855514,0.0,88.85078203651852
2.0,1.0,18.0,0.0,1338.0,33.0,23.0,4.0,1.0,1.0,1.0,19.0,121.08431818128284,0.0,120.96335482645627
0.0,0.0,23.0,0.0,443.0,29.0,6.0,13.0,2.0,1.0,1.0,21.0,98.00629202511752,0.0,97.90838364147594
6.0,0.0,28.0,1.0,2629.0,60.0,10.0,18.0,3.0,1.0,1.0,28.0,328.83021765659294,0.0,328.50171594065193
0.0,0.0,41.0,0.0,2441.0,41.0,225.0,11.0,3.0,1.0,1.0,50.0,676.3174996649585,0.0,675.6418578071508
1.0,0.0,29.0,0.0,43.0,254.0,3.0,2.0,2.0,1.0,1.0,23.0,9.83658300815293,0.0,9.826756251901019
5.0,0.0,35.0,2.0,3440.0,92.0,6.0,29.0,2.0,1.0,1.0,22.0,99.74699919010486,0.0,99.6473518382665
1.0,0.0,37.0,0.0,544.0,108.0,106.0,5.0,2.0,1.0,1.0,25.0,194.22319179179806,0.0,194.02916262916867
0.0,1.0,38.0,0.0,375.0,78.0,0.0,78.0,2.0,1.0,1.0,26.0,0.015781505528701962,0.0,0.015765739788913033
0.0,0.0,22.0,0.0,729.0,207.0,2.0,6.0,2.0,1.0,1.0,24.0,3.3054547966301366,0.0,3.302152643986147
2.0,0.0,35.0,0.0,2550.0,56.0,4.0,7.0,4.0,1.0,1.0,39.0,60.224127264887606,0.0,60.16396330158596
2.0,0.0,33.0,1.0,5586.0,110.0,6.0,38.0,2.0,1.0,1.0,27.0,333.25322474985705,0.0,332.9203044454113
6.0,0.0,38.0,1.0,1265.0,47.0,10.0,30.0,2.0,1.0,1.0,26.0,41.006239151338605,0.0,40.9652738774611
6.0,0.0,39.0,1.0,3438.0,83.0,1.0,13.0,1.0,1.0,1.0,20.0,86.8074479181822,0.0,86.72072719099113
1.0,0.0,28.0,0.0,291.0,34.0,0.0,1.0,4.0,1.0,1.0,36.0,1.1658459626405595,0.0,1.1646812813591991
2.0,0.0,31.0,1.0,3826.0,68.0,92.0,20.0,2.0,2.0,1.0,25.0,498.57651535877375,0.0,498.07843692185133
6.0,0.0,21.0,2.0,12452.0,128.0,113.0,31.0,3.0,1.0,1.0,35.0,1420.2166848968245,0.0,1418.7978870098134
2.0,0.0,31.0,0.0,3776.0,108.0,10.0,25.0,2.0,1.0,1.0,24.0,210.38832454577923,0.0,210.17814639937964
4.0,0.0,28.0,2.0,6730.0,106.0,0.0,34.0,3.0,1.0,1.0,33.0,92.49803690431159,0.0,92.40563127303847
7.0,1.0,26.0,0.0,694.0,18.0,48.0,7.0,2.0,1.0,1.0,23.0,75.97677219117529,0.0,75.90087131985536
3.0,1.0,29.0,1.0,6887.0,107.0,65.0,35.0,4.0,1.0,1.0,44.0,830.8450325504551,0.0,830.0150175329213
7.0,0.0,31.0,4.0,9933.0,130.0,17.0,53.0,2.0,1.0,1.0,20.0,947.9624596049082,0.0,947.0154441607465
8.0,0.0,21.0,5.0,9075.0,187.0,196.0,66.0,4.0,1.0,1.0,47.0,1157.5821214528912,0.0,1156.4256957571329
0.0,0.0,39.0,4.0,7592.0,105.0,22.0,42.0,4.0,1.0,1.0,40.0,309.719231372207,0.0,309.40982155065603
1.0,0.0,29.0,0.0,12978.0,145.0,0.0,25.0,3.0,1.0,1.0,30.0,96.70176793744419,0.0,96.60516277466942
4.0,0.0,20.0,1.0,1357.0,51.0,56.0,14.0,2.0,1.0,1.0,20.0,116.23639087887945,0.0,116.12027060827106
15.0,0.0,32.0,2.0,339.0,17.0,256.0,12.0,1.0,1.0,1.0,20.0,255.31473342862944,0.0,255.0596737548743
9.0,0.0,38.0,2.0,765.0,62.0,0.0,24.0,1.0,1.0,1.0,18.0,3.2657737123674764,0.0,3.2625112011663067
0.0,0.0,28.0,0.0,12307.0,146.0,147.0,54.0,4.0,1.0,1.0,45.0,1537.12479006368,0.0,1535.5892008628155
2.0,1.0,35.0,0.0,1750.0,62.0,65.0,29.0,3.0,1.0,1.0,27.0,248.99021886089835,0.0,248.7414773835146
1.0,0.0,23.0,5.0,2556.0,60.0,18.0,36.0,4.0,1.0,1.0,40.0,214.55647399798983,0.0,214.34213186612348
4.0,0.0,16.0,1.0,992.0,53.0,1.0,15.0,2.0,1.0,1.0,26.0,24.607182420877493,0.0,24.582599821056412
0.0,1.0,33.0,0.0,6858.0,115.0,10.0,27.0,3.0,1.0,1.0,31.0,845.1495631213916,0.0,844.3052578635272
3.0,1.0,36.0,0.0,4471.0,118.0,4.0,26.0,2.0,1.0,1.0,24.0,209.26663425228668,0.0,209.05757667561085
0.0,1.0,5.0,0.0,2988.0,42.0,34.0,12.0,3.0,1.0,1.0,35.0,719.5539741867959,0.0,718.8351390477475
11.0,1.0,37.0,0.0,8400.0,171.0,156.0,37.0,4.0,1.0,1.0,41.0,657.4167757519583,0.0,656.7600157362215
4.0,0.0,39.0,3.0,3809.0,82.0,11.0,16.0,3.0,1.0,1.0,29.0,115.74141997454551,0.0,115.62579418036503
0.0,0.0,28.0,0.0,975.0,32.0,5.0,24.0,3.0,1.0,1.0,30.0,54.17353978007978,0.0,54.119420359719996
2.0,0.0,33.0,1.0,3763.0,85.0,195.0,49.0,1.0,1.0,1.0,19.0,788.5309782353421,0.0,787.743235000341
7.0,0.0,20.0,1.0,2241.0,50.0,6.0,4.0,2.0,1.0,1.0,26.0,76.18767648826282,0.0,76.1115649233394
3.0,0.0,36.0,2.0,13998.0,158.0,78.0,73.0,4.0,1.0,1.0,45.0,878.2188236424597,0.0,877.3414821602985
9.0,0.0,36.0,3.0,12184.0,163.0,89.0,56.0,3.0,1.0,1.0,35.0,1146.1171667135693,0.0,1144.972194519049
5.0,0.0,23.0,1.0,6774.0,117.0,60.0,69.0,1.0,1.0,1.0,19.0,463.50506811967443,0.0,463.0420260935804
0.0,0.0,39.0,0.0,2793.0,30.0,58.0,16.0,4.0,1.0,1.0,40.0,362.86093845808233,0.0,362.49844001806395
5.0,1.0,32.0,1.0,1767.0,69.0,6.0,22.0,3.0,1.0,1.0,27.0,51.75976994438221,0.0,51.708061882499656
0.0,1.0,27.0,0.0,167.0,46.0,49.0,2.0,2.0,1.0,1.0,25.0,33.530926954241615,0.0,33.49742952471686
0.0,0.0,27.0,0.0,177.0,202.0,18.0,4.0,4.0,1.0,1.0,38.0,72.33162588073053,0.0,72.25936651421624
0.0,0.0,9.0,0.0,13489.0,172.0,130.0,44.0,4.0,1.0,1.0,42.0,1737.2053135364463,0.0,1735.469843692752
6.0,0.0,47.0,1.0,10648.0,167.0,82.0,57.0,3.0,2.0,1.0,30.0,645.7184777017918,0.0,645.0734042974937
1.0,1.0,42.0,1.0,3481.0,80.0,60.0,27.0,4.0,1.0,1.0,39.0,430.23205129487604,1.0,429.8022490458298
0.0,0.0,12.0,0.0,109.0,227.0,20.0,2.0,3.0,1.0,1.0,34.0,8.316174424988004,0.0,8.307866558429566
2.0,0.0,26.0,0.0,13246.0,176.0,144.0,70.0,2.0,1.0,1.0,24.0,1580.341222736257,0.0,1578.7624602759793
4.0,0.0,27.0,0.0,14117.0,143.0,215.0,36.0,3.0,1.0,1.0,35.0,1289.6555341980854,0.0,1288.3671670310532
4.0,0.0,18.0,2.0,7633.0,85.0,4.0,42.0,2.0,1.0,1.0,26.0,227.35159101917873,0.0,227.12446655262585
9.0,1.0,35.0,0.0,726.0,14.0,35.0,5.0,3.0,1.0,1.0,32.0,32.48017227527097,0.0,32.44772455072022
0.0,1.0,36.0,0.0,9963.0,175.0,7.0,17.0,2.0,1.0,1.0,24.0,306.1476383914099,0.0,305.84179659481475
1.0,0.0,37.0,1.0,2601.0,46.0,7.0,36.0,3.0,1.0,1.0,28.0,506.8967017182128,0.0,506.3903114068055
1.0,0.0,35.0,0.0,1187.0,64.0,38.0,26.0,3.0,2.0,1.0,27.0,176.73433869900907,0.0,176.5577809180908
0.0,0.0,23.0,0.0,1613.0,60.0,6.0,15.0,1.0,1.0,1.0,19.0,123.38920519412673,0.0,123.26593925487174
0.0,0.0,37.0,0.0,3030.0,51.0,0.0,12.0,3.0,1.0,1.0,32.0,132.7883843334345,0.0,132.65572860482953
0.0,0.0,23.0,0.0,1497.0,36.0,25.0,14.0,3.0,1.0,1.0,33.0,252.03300962484963,0.0,251.78122839645292
2.0,0.0,21.0,1.0,1137.0,7.0,29.0,3.0,4.0,1.0,1.0,42.0,43.79719058010733,0.0,43.75343714296433
2.0,0.0,24.0,0.0,4108.0,67.0,1.0,5.0,2.0,1.0,1.0,26.0,17.47092728940788,0.0,17.453473815592268
0.0,0.0,26.0,0.0,1707.0,28.0,246.0,22.0,1.0,1.0,1.0,19.0,297.5655690738438,0.0,297.2683007730704
2.0,0.0,30.0,0.0,2741.0,89.0,0.0,6.0,3.0,1.0,1.0,29.0,131.00744582992255,0.0,130.87656926066177
4.0,0.0,17.0,1.0,3351.0,95.0,42.0,25.0,3.0,1.0,1.0,27.0,262.19885153019476,0.0,261.9369146155789
4.0,0.0,34.0,4.0,6507.0,88.0,144.0,16.0,4.0,1.0,1.0,38.0,563.8170935120723,0.0,563.2538396723994
0.0,0.0,45.0,0.0,2232.0,56.0,1.0,15.0,3.0,1.0,1.0,27.0,40.31267394817758,0.0,40.27240154663091
1.0,0.0,37.0,4.0,8725.0,101.0,22.0,62.0,4.0,1.0,1.0,36.0,572.4484551358028,0.0,571.876578557245
3.0,0.0,23.0,0.0,4158.0,95.0,7.0,26.0,3.0,2.0,1.0,33.0,312.9644072821022,0.0,312.6517555265753
0.0,1.0,44.0,0.0,3539.0,58.0,3.0,9.0,2.0,1.0,1.0,21.0,326.1479638994716,0.0,325.82214175771355
14.0,0.0,23.0,1.0,6819.0,128.0,168.0,47.0,4.0,1.0,1.0,46.0,800.1826270075088,0.0,799.3832437637442
5.0,0.0,29.0,2.0,3659.0,49.0,89.0,18.0,2.0,1.0,1.0,24.0,350.9893635205412,0.0,350.63872479574513
11.0,0.0,35.0,9.0,14449.0,145.0,54.0,36.0,4.0,1.0,1.0,42.0,574.5253633959283,0.0,573.9514119839437
0.0,1.0,24.0,1.0,1463.0,47.0,23.0,12.0,1.0,1.0,1.0,20.0,213.11211332725426,0.0,212.8992141131409
5.0,0.0,36.0,0.0,2570.0,77.0,70.0,22.0,2.0,1.0,1.0,25.0,233.73438439504207,0.0,233.5008835115303
1.0,0.0,12.0,1.0,2328.0,53.0,29.0,5.0,1.0,1.0,1.0,20.0,266.24465354600846,0.0,265.97867487113706
0.0,0.0,40.0,0.0,134.0,113.0,15.0,62.0,2.0,1.0,1.0,24.0,73.5256970253005,0.0,73.4522447805199
1.0,0.0,37.0,1.0,1692.0,11.0,0.0,20.0,2.0,1.0,1.0,21.0,45.899296566562334,0.0,45.85344312343884
3.0,0.0,42.0,4.0,4112.0,73.0,55.0,22.0,4.0,1.0,1.0,42.0,489.17507884853194,0.0,488.6863924560754
2.0,1.0,31.0,2.0,1733.0,26.0,18.0,7.0,3.0,1.0,1.0,34.0,103.04559116563418,0.0,102.94264851711696
9.0,1.0,37.0,2.0,4962.0,147.0,111.0,37.0,4.0,2.0,1.0,42.0,746.5816688034196,0.0,745.8358329704483
0.0,0.0,43.0,0.0,4901.0,93.0,5.0,30.0,5.0,1.0,1.0,52.0,231.53608787017686,0.0,231.30478308708953
2.0,0.0,25.0,3.0,1778.0,43.0,2.0,11.0,4.0,1.0,1.0,39.0,23.273643228354384,0.0,23.250392835518838
3.0,0.0,40.0,0.0,1959.0,22.0,17.0,15.0,1.0,1.0,1.0,20.0,172.98985012975228,0.0,172.81703309665545
4.0,1.0,27.0,0.0,3590.0,89.0,54.0,19.0,2.0,1.0,1.0,24.0,643.4885428307467,0.0,642.8456971336125
1.0,0.0,38.0,1.0,3303.0,66.0,25.0,21.0,3.0,1.0,1.0,31.0,274.7879383797438,0.0,274.5134249547888
7.0,0.0,32.0,3.0,16384.0,194.0,52.0,74.0,4.0,1.0,1.0,41.0,1520.244935188825,0.0,1518.7262089798437
1.0,0.0,22.0,0.0,649.0,30.0,4.0,7.0,5.0,1.0,1.0,23.0,51.87915544457862,0.0,51.827328116462105
1.0,0.0,26.0,2.0,1906.0,180.0,4.0,18.0,4.0,1.0,1.0,47.0,35.21046892738817,0.0,35.175293633754386
2.0,0.0,45.0,0.0,3416.0,43.0,44.0,29.0,3.0,1.0,1.0,36.0,756.6200525990643,0.0,755.8641884106528
0.0,0.0,26.0,0.0,346.0,5.0,0.0,3.0,4.0,1.0,1.0,39.0,4.091340655485636,0.0,4.087253402083549
7.0,1.0,30.0,1.0,3620.0,126.0,58.0,35.0,2.0,2.0,1.0,22.0,173.0378143009624,0.0,172.86494935161062
0.0,0.0,43.0,0.0,177.0,2.0,21.0,6.0,3.0,1.0,1.0,27.0,157.4909832003551,0.0,157.33364955080413
0.0,0.0,24.0,0.0,4463.0,90.0,21.0,10.0,2.0,1.0,1.0,25.0,290.55313513066267,0.0,290.262872258404
0.0,0.0,22.0,2.0,988.0,2.0,3.0,12.0,3.0,1.0,1.0,34.0,11.106476773125525,0.0,11.09538139173378
4.0,0.0,21.0,0.0,5853.0,121.0,65.0,42.0,4.0,1.0,1.0,38.0,650.1135602224772,0.0,649.4640961263501
0.0,0.0,42.0,0.0,2024.0,64.0,42.0,28.0,3.0,1.0,1.0,34.0,421.21690183414796,0.0,420.7961057284191
5.0,0.0,37.0,1.0,8030.0,109.0,3.0,23.0,2.0,1.0,1.0,26.0,463.414290577647,0.0,462.9513392384081
4.0,1.0,12.0,2.0,4491.0,66.0,20.0,19.0,4.0,1.0,1.0,18.0,251.6641030455603,0.0,251.41269035520483
1.0,0.0,19.0,0.0,3655.0,183.0,19.0,74.0,4.0,1.0,1.0,40.0,533.2535630895139,0.0,532.7208422472661
0.0,0.0,30.0,1.0,1201.0,16.0,53.0,15.0,3.0,1.0,1.0,36.0,152.64378508872286,0.0,152.49129379492777
1.0,0.0,29.0,1.0,9633.0,108.0,99.0,28.0,3.0,1.0,1.0,34.0,507.72837693174176,0.0,507.22115577596526
0.0,0.0,23.0,0.0,3123.0,45.0,5.0,17.0,2.0,1.0,1.0,21.0,105.0885856070473,0.0,104.98360200504214
0.0,0.0,37.0,0.0,1578.0,42.0,0.0,6.0,2.0,1.0,1.0,23.0,46.49590904268776,0.0,46.449459583104606
7.0,0.0,31.0,2.0,13594.0,245.0,102.0,51.0,4.0,2.0,1.0,46.0,1094.7318681898792,0.0,1093.6382299599181
3.0,0.0,28.0,1.0,2253.0,50.0,5.0,6.0,1.0,1.0,1.0,20.0,379.46066660054703,0.0,379.0815850155311
0.0,0.0,30.0,2.0,213.0,54.0,0.0,48.0,3.0,1.0,1.0,28.0,8.70463340518519,0.0,8.695937467717462
2.0,0.0,43.0,1.0,783.0,31.0,33.0,6.0,4.0,2.0,1.0,38.0,91.95290850588029,0.0,91.86104745842177
0.0,0.0,41.0,0.0,2548.0,43.0,22.0,9.0,1.0,1.0,1.0,19.0,394.58294152273555,0.0,394.18875276996516
6.0,1.0,34.0,0.0,4417.0,110.0,3.0,20.0,3.0,1.0,1.0,31.0,59.58862005382673,0.0,59.529090962863805
2.0,0.0,34.0,1.0,7468.0,134.0,12.0,36.0,2.0,1.0,1.0,21.0,461.04695203144547,0.0,460.5863656657792
0.0,0.0,41.0,1.0,641.0,25.0,44.0,24.0,3.0,1.0,1.0,34.0,59.7422834960692,0.0,59.68260089517397
7.0,1.0,16.0,0.0,181.0,167.0,78.0,55.0,3.0,1.0,1.0,29.0,1008.1766581543523,0.0,1007.1694886656854
0.0,0.0,44.0,0.0,680.0,27.0,3.0,9.0,2.0,1.0,1.0,25.0,29.7817076510823,0.0,29.751955695386886
6.0,0.0,41.0,2.0,1178.0,44.0,199.0,27.0,4.0,2.0,1.0,40.0,390.39552819998437,0.0,390.00552267730666
1.0,0.0,37.0,1.0,1064.0,56.0,115.0,13.0,2.0,2.0,1.0,20.0,98.75118567227162,0.0,98.65253313913239
15.0,0.0,43.0,1.0,7624.0,116.0,52.0,47.0,3.0,1.0,1.0,33.0,411.8104818379948,0.0,411.39908275523914
2.0,1.0,42.0,0.0,2193.0,70.0,281.0,14.0,3.0,2.0,1.0,33.0,1325.705014154659,0.0,1324.3806335211366
11.0,0.0,25.0,4.0,10909.0,150.0,149.0,56.0,4.0,1.0,1.0,44.0,706.1404012300542,0.0,705.4349662637895
9.0,0.0,28.0,1.0,6710.0,116.0,200.0,44.0,2.0,1.0,1.0,26.0,1222.8343803849173,0.0,1221.6127676172987
1.0,0.0,39.0,1.0,9908.0,113.0,0.0,41.0,3.0,1.0,1.0,29.0,330.8984337059281,0.0,330.56786584008773
3.0,0.0,22.0,1.0,1127.0,40.0,12.0,19.0,3.0,1.0,1.0,28.0,58.901853495850716,0.0,58.84301048536529
11.0,0.0,41.0,2.0,13977.0,173.0,13.0,69.0,2.0,1.0,1.0,26.0,637.7035584759827,0.0,637.066491983998
7.0,0.0,31.0,1.0,4134.0,106.0,25.0,23.0,3.0,1.0,1.0,31.0,157.99579211869948,0.0,157.83795416453478
0.0,0.0,17.0,0.0,3242.0,62.0,0.0,17.0,3.0,1.0,1.0,32.0,66.84498784489654,0.0,66.7782096352612
1.0,0.0,32.0,1.0,14497.0,137.0,154.0,26.0,4.0,1.0,1.0,42.0,1249.9697506121051,0.0,1248.7210295825214
6.0,0.0,38.0,1.0,3593.0,83.0,0.0,34.0,3.0,1.0,1.0,29.0,27.475711656974838,0.0,27.44826339358123
4.0,0.0,31.0,2.0,8272.0,138.0,13.0,70.0,3.0,1.0,1.0,30.0,133.55246800741057,0.0,133.41904895845198
0.0,0.0,37.0,1.0,1930.0,44.0,136.0,34.0,2.0,1.0,1.0,26.0,672.1735171947888,0.0,671.5020151796085
1.0,0.0,19.0,1.0,12718.0,148.0,18.0,66.0,4.0,1.0,1.0,46.0,353.0229737163128,0.0,352.6703034128995
0.0,0.0,38.0,4.0,3208.0,40.0,13.0,11.0,3.0,1.0,1.0,33.0,249.3488219819395,0.0,249.09972225967957
1.0,0.0,28.0,1.0,4781.0,64.0,32.0,24.0,2.0,1.0,1.0,25.0,594.1551720492945,0.0,593.561610438855
6.0,0.0,31.0,4.0,10264.0,108.0,20.0,37.0,3.0,1.0,1.0,33.0,358.5091190121996,0.0,358.15096804415515
3.0,0.0,43.0,1.0,806.0,31.0,5.0,2.0,3.0,1.0,1.0,30.0,27.74039950828442,0.0,27.712686821462928
4.0,0.0,37.0,1.0,289.0,1.0,0.0,16.0,3.0,1.0,1.0,28.0,3.4821364204693683,0.0,3.478657762706658
0.0,0.0,29.0,0.0,1146.0,32.0,5.0,8.0,3.0,1.0,1.0,28.0,151.96097822490944,0.0,151.80916905585343
0.0,0.0,45.0,1.0,7829.0,121.0,44.0,31.0,3.0,1.0,1.0,32.0,550.2335021236582,0.0,549.6838183053524
0.0,0.0,25.0,0.0,171.0,56.0,3.0,5.0,2.0,1.0,1.0,26.0,21.559154278747016,0.0,21.53761666208491
0.0,0.0,15.0,0.0,162.0,130.0,2.0,1.0,3.0,1.0,1.0,32.0,8.379751932036458,0.0,8.371380551484963
1.0,0.0,31.0,3.0,1969.0,24.0,0.0,11.0,4.0,1.0,1.0,37.0,0.11310827420101163,0.0,0.11299527892208944
4.0,0.0,36.0,1.0,3408.0,75.0,103.0,26.0,3.0,2.0,1.0,33.0,859.9325512084386,0.0,859.0734777307069
1.0,0.0,17.0,1.0,1197.0,27.0,13.0,10.0,3.0,1.0,1.0,34.0,146.60273060132423,0.0,146.45627432699706
3.0,0.0,39.0,2.0,5697.0,75.0,56.0,26.0,3.0,1.0,1.0,30.0,877.9735308514953,0.0,877.0964344170774
0.0,0.0,22.0,1.0,4620.0,53.0,63.0,12.0,3.0,1.0,1.0,29.0,601.0738523547514,0.0,600.473378975775
19.0,0.0,41.0,0.0,13161.0,159.0,146.0,77.0,3.0,1.0,1.0,35.0,967.5200251895931,0.0,966.5534717178743
1.0,0.0,45.0,0.0,1237.0,73.0,63.0,14.0,2.0,1.0,1.0,25.0,255.86583374885672,0.0,255.61022352533112
1.0,1.0,36.0,0.0,2539.0,77.0,44.0,7.0,4.0,1.0,1.0,38.0,519.5085895490157,0.0,518.9895999490661
0.0,0.0,27.0,0.0,801.0,24.0,0.0,6.0,3.0,1.0,1.0,30.0,21.993883596377934,0.0,21.971911684693218
4.0,0.0,10.0,0.0,1793.0,79.0,2.0,26.0,2.0,1.0,1.0,24.0,56.35278614009198,0.0,56.29648965044149
2.0,0.0,35.0,0.0,2273.0,83.0,11.0,15.0,2.0,1.0,1.0,21.0,174.30890219746266,0.0,174.13476743003247
11.0,0.0,28.0,1.0,3154.0,98.0,165.0,28.0,2.0,2.0,1.0,23.0,1042.2181374679396,0.0,1041.1769605074312
1.0,0.0,23.0,0.0,620.0,12.0,7.0,14.0,1.0,1.0,1.0,20.0,165.5346299878138,0.0,165.36926072708656
2.0,0.0,43.0,1.0,3703.0,83.0,79.0,30.0,2.0,1.0,1.0,25.0,468.45137564909317,0.0,467.98339225683577
0.0,0.0,21.0,0.0,7137.0,111.0,20.0,27.0,2.0,1.0,1.0,26.0,291.9971737914191,0.0,291.70546832309566
2.0,0.0,37.0,1.0,6447.0,145.0,26.0,30.0,2.0,2.0,1.0,26.0,347.23650817100616,0.0,346.8896185524534
0.0,1.0,18.0,0.0,2177.0,51.0,3.0,30.0,3.0,1.0,1.0,28.0,81.09526719682397,0.0,81.01425294388001
0.0,0.0,34.0,0.0,297.0,4.0,5.0,4.0,2.0,1.0,1.0,22.0,43.467572146732024,0.0,43.42414799873325
0.0,0.0,43.0,0.0,1624.0,40.0,27.0,6.0,3.0,1.0,1.0,28.0,207.6582710408022,0.0,207.45082022058142
2.0,0.0,34.0,5.0,900.0,37.0,2.0,15.0,2.0,1.0,1.0,21.0,35.395627119775526,0.0,35.36026685292257
2.0,0.0,43.0,2.0,15058.0,162.0,18.0,45.0,4.0,1.0,1.0,41.0,1114.111232172166,0.0,1112.9982339382268
1.0,0.0,34.0,1.0,3974.0,44.0,41.0,16.0,2.0,1.0,1.0,22.0,529.6836421679938,0.0,529.1544876803129
2.0,0.0,41.0,0.0,3506.0,84.0,3.0,23.0,2.0,1.0,1.0,24.0,741.7288970712628,0.0,740.9879091621
4.0,0.0,36.0,2.0,4432.0,86.0,35.0,58.0,3.0,1.0,1.0,31.0,450.9239852508608,0.0,450.4735117391212
0.0,1.0,38.0,0.0,2155.0,64.0,15.0,16.0,3.0,1.0,1.0,29.0,163.21196446500326,0.0,163.04891554945368
3.0,1.0,18.0,4.0,3066.0,66.0,124.0,22.0,3.0,1.0,1.0,33.0,769.8224236908983,0.0,769.0533703205768
1.0,0.0,27.0,0.0,1886.0,70.0,219.0,42.0,1.0,1.0,1.0,19.0,843.2657066906386,0.0,842.4232834072304
2.0,0.0,31.0,0.0,826.0,32.0,1.0,17.0,4.0,1.0,1.0,37.0,10.527240056872465,0.0,10.516723333538916
8.0,0.0,32.0,3.0,2998.0,114.0,3.0,64.0,2.0,2.0,1.0,24.0,84.74076777120005,0.0,84.65611165954044
